unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1658401200,2022-07-21 11:00:00,BTC/USDT,22840.15,22861.52,22477.95,22594.95,2.89195405,65343.557162047495
1658397600,2022-07-21 10:00:00,BTC/USDT,23006.48,23052.82,22882.09,22882.09,0.29348467,6715.5426325603
1658394000,2022-07-21 09:00:00,BTC/USDT,22890.82,22984.69,22890.82,22984.69,0.56967892,13093.893375734799
1658390400,2022-07-21 08:00:00,BTC/USDT,22951.88,22951.89,22802.76,22832.68,0.09758980,2228.236674664
1658386800,2022-07-21 07:00:00,BTC/USDT,22808.82,23068.33,22808.82,22946.61,0.20431028,4688.2283141508005
1658383200,2022-07-21 06:00:00,BTC/USDT,22883.73,22883.73,22826.22,22826.22,0.08760804,1999.7603948088001
1658379600,2022-07-21 05:00:00,BTC/USDT,22954.35,22972.68,22829.62,22957.91,0.10478828,2405.7199012948
1658376000,2022-07-21 04:00:00,BTC/USDT,22805.71,22918.15,22681.97,22918.15,0.33720948,7728.217444062001
1658372400,2022-07-21 03:00:00,BTC/USDT,22730.23,22841.86,22730.23,22769.82,0.36423639,8293.5970377498
1658368800,2022-07-21 02:00:00,BTC/USDT,23093.21,23093.21,22765.69,22765.69,0.16931529,3854.5794044001
1658365200,2022-07-21 01:00:00,BTC/USDT,23269.62,23385.99,23269.62,23321.50,0.46475029,10838.673888235
1658361600,2022-07-21 00:00:00,BTC/USDT,23297.35,23302.85,23166.54,23203.66,0.00795033,184.4767542078
1658358000,2022-07-20 23:00:00,BTC/USDT,23250.76,23366.37,23190.41,23251.44,1.26201399,29343.6425676456
1658354400,2022-07-20 22:00:00,BTC/USDT,23607.29,23608.99,23427.76,23443.57,0.28105611,6588.9585887127005
1658350800,2022-07-20 21:00:00,BTC/USDT,23389.68,23754.85,23342.39,23609.79,0.59224967,13982.8903362693
1658347200,2022-07-20 20:00:00,BTC/USDT,23437.53,23437.53,23034.92,23270.00,2.25331702,52434.6870554
1658343600,2022-07-20 19:00:00,BTC/USDT,23750.74,23896.56,23592.37,23592.37,0.03806965,898.1532685704999
1658340000,2022-07-20 18:00:00,BTC/USDT,23673.08,23745.05,23673.08,23698.02,0.17891017,4239.8167868634
1658336400,2022-07-20 17:00:00,BTC/USDT,23684.72,23684.72,23432.74,23582.95,0.16484476,3887.5257328420003
1658332800,2022-07-20 16:00:00,BTC/USDT,24143.33,24143.33,23566.12,23719.52,1.51997528,36053.0840534656
1658329200,2022-07-20 15:00:00,BTC/USDT,24151.29,24205.25,24151.29,24205.25,0.07149653,1730.5913827825
1658325600,2022-07-20 14:00:00,BTC/USDT,23768.08,24174.15,23750.44,24174.15,1.49576742,36158.905976193004
1658322000,2022-07-20 13:00:00,BTC/USDT,24046.41,24046.41,23860.75,23860.75,0.08400967,2004.5337334525
1658318400,2022-07-20 12:00:00,BTC/USDT,23901.02,23907.33,23613.13,23797.89,1.41041718,33564.9529037502
1658314800,2022-07-20 11:00:00,BTC/USDT,23652.04,23745.03,23625.57,23745.03,4.36951640,103754.298003492
1658311200,2022-07-20 10:00:00,BTC/USDT,23610.33,23838.95,23609.15,23657.64,1.76449689,41743.8322047396
1658307600,2022-07-20 09:00:00,BTC/USDT,23381.40,23570.26,23352.11,23542.14,0.20007006,4710.077362328399
1658304000,2022-07-20 08:00:00,BTC/USDT,23437.19,23475.52,23381.23,23381.23,0.66384162,15521.4336007926
1658300400,2022-07-20 07:00:00,BTC/USDT,23476.21,23521.04,23436.55,23436.55,1.05451302,24714.147118880996
1658296800,2022-07-20 06:00:00,BTC/USDT,23561.44,23721.06,23561.44,23721.06,2.53772847,60197.609300578195
1658293200,2022-07-20 05:00:00,BTC/USDT,23499.71,23529.42,23495.07,23529.42,0.33241647,7821.5667375473995
1658289600,2022-07-20 04:00:00,BTC/USDT,23438.13,23466.42,23325.00,23325.00,1.17401488,27383.897076
1658286000,2022-07-20 03:00:00,BTC/USDT,23347.38,23347.38,23347.38,23347.38,0.08000000,1867.7904
1658282400,2022-07-20 02:00:00,BTC/USDT,23229.07,23383.89,23229.07,23383.89,0.48755041,11400.8251568949
1658278800,2022-07-20 01:00:00,BTC/USDT,23239.62,23312.86,23239.62,23312.86,2.43943810,56870.278903966
1658275200,2022-07-20 00:00:00,BTC/USDT,23076.53,23076.53,22998.81,22998.81,0.20851893,4795.6872524733
1658271600,2022-07-19 23:00:00,BTC/USDT,23539.88,23613.91,23265.12,23284.37,0.57547646,13399.6068209302
1658268000,2022-07-19 22:00:00,BTC/USDT,23626.59,23626.59,23353.48,23452.17,0.23602265,5535.2433116505
1658264400,2022-07-19 21:00:00,BTC/USDT,23272.23,23726.67,23272.23,23726.67,1.97932046,46962.6833786682
1658260800,2022-07-19 20:00:00,BTC/USDT,23359.57,23359.57,23218.30,23218.30,0.10055036,2334.608423588
1658257200,2022-07-19 19:00:00,BTC/USDT,23477.12,23648.55,23401.44,23401.44,0.34914917,8170.5933528048
1658253600,2022-07-19 18:00:00,BTC/USDT,23404.68,23416.66,23294.75,23403.97,0.90188474,21107.6833984178
1658250000,2022-07-19 17:00:00,BTC/USDT,23185.86,23486.34,23185.86,23448.91,1.09145055,25593.3257164005
1658246400,2022-07-19 16:00:00,BTC/USDT,23175.55,23282.48,23161.95,23184.62,0.97788683,22671.9345565546
1658242800,2022-07-19 15:00:00,BTC/USDT,22651.00,23117.95,22542.27,23110.24,1.53709463,35522.6258020112
1658239200,2022-07-19 14:00:00,BTC/USDT,22398.12,22431.46,22398.11,22431.46,0.02357894,528.9100494524
1658235600,2022-07-19 13:00:00,BTC/USDT,22395.60,22404.80,22110.63,22110.63,0.54633621,12079.8377949123
1658232000,2022-07-19 12:00:00,BTC/USDT,22140.99,22190.71,22091.53,22190.71,0.18276587,4055.7044190676997
1658228400,2022-07-19 11:00:00,BTC/USDT,21987.50,22206.51,21956.73,21956.73,0.39515792,8676.375756801599
1658224800,2022-07-19 10:00:00,BTC/USDT,21920.77,22040.62,21893.67,21996.04,0.61626103,13555.3022663212
1658221200,2022-07-19 09:00:00,BTC/USDT,21892.57,21959.67,21879.63,21959.67,0.04424501,971.6058187466999
1658217600,2022-07-19 08:00:00,BTC/USDT,21795.38,21895.87,21750.00,21893.23,0.45337644,9925.8746775012
1658214000,2022-07-19 07:00:00,BTC/USDT,21792.63,21804.59,21770.71,21776.43,0.59806202,13023.655714188599
1658210400,2022-07-19 06:00:00,BTC/USDT,22024.62,22069.41,21615.54,21721.57,1.22923430,26700.898893850997
1658206800,2022-07-19 05:00:00,BTC/USDT,21846.66,22039.09,21846.66,22039.09,0.01053787,232.24506533829998
1658203200,2022-07-19 04:00:00,BTC/USDT,21841.42,21916.85,21769.64,21916.85,0.10326353,2263.2112974805
1658199600,2022-07-19 03:00:00,BTC/USDT,22014.25,22014.25,22014.25,22014.25,0.00000000,0.0
1658196000,2022-07-19 02:00:00,BTC/USDT,22067.61,22067.61,22007.44,22014.25,0.25645947,5645.7628874475
1658192400,2022-07-19 01:00:00,BTC/USDT,22159.93,22172.63,22060.63,22127.40,0.61283764,13560.503595336
1658188800,2022-07-19 00:00:00,BTC/USDT,22431.76,22942.00,22232.69,22312.37,5.74581548,128202.76094148759
1658185200,2022-07-18 23:00:00,BTC/USDT,21998.16,22522.81,21998.16,22522.81,0.36671787,8259.5169096147
1658181600,2022-07-18 22:00:00,BTC/USDT,21650.81,21816.17,21579.55,21816.17,0.39563937,8631.3357546129
1658178000,2022-07-18 21:00:00,BTC/USDT,21465.56,21703.81,21465.56,21666.04,0.01696834,367.63673317359996
1658174400,2022-07-18 20:00:00,BTC/USDT,21577.00,21577.00,21577.00,21577.00,0.02000000,431.54
1658170800,2022-07-18 19:00:00,BTC/USDT,21848.41,21848.41,21429.22,21482.02,0.52933560,11371.197945912001
1658167200,2022-07-18 18:00:00,BTC/USDT,22107.00,22107.00,22107.00,22107.00,0.00000000,0.0
1658163600,2022-07-18 17:00:00,BTC/USDT,22212.06,22219.06,22053.52,22107.00,0.80942309,17893.91625063
1658160000,2022-07-18 16:00:00,BTC/USDT,22636.29,22636.29,22618.97,22618.97,0.10194290,2305.8433968130003
1658156400,2022-07-18 15:00:00,BTC/USDT,22188.78,22720.00,22188.78,22720.00,1.82365562,41433.455686400004
1658152800,2022-07-18 14:00:00,BTC/USDT,22005.30,22217.52,22005.30,22217.52,0.12525102,2782.7670418703997
1658149200,2022-07-18 13:00:00,BTC/USDT,22263.08,22263.08,22219.83,22225.00,0.16556812,3679.7514670000005
1658145600,2022-07-18 12:00:00,BTC/USDT,22110.00,22121.18,22000.00,22121.18,0.11597531,2565.5107080658
1658142000,2022-07-18 11:00:00,BTC/USDT,22230.00,22270.00,22230.00,22270.00,0.04509366,1004.2358082000001
1658138400,2022-07-18 10:00:00,BTC/USDT,22150.00,22329.25,22150.00,22228.58,0.76550807,17016.1573746406
1658134800,2022-07-18 09:00:00,BTC/USDT,22347.81,22379.35,22240.00,22240.00,0.10297657,2290.1989168
1658131200,2022-07-18 08:00:00,BTC/USDT,22329.32,22487.50,22257.00,22260.00,0.50062872,11143.9953072
1658127600,2022-07-18 07:00:00,BTC/USDT,22186.95,22229.33,22120.00,22229.33,0.36946986,8213.0674429938
1658124000,2022-07-18 06:00:00,BTC/USDT,21969.34,22228.87,21969.34,22218.06,1.09187282,24259.295827129205
1658120400,2022-07-18 05:00:00,BTC/USDT,21304.46,21849.69,21304.46,21849.69,0.76463549,16707.0484194981
1658116800,2022-07-18 04:00:00,BTC/USDT,21211.07,21320.95,21211.07,21320.95,0.23935787,5103.337178376501
1658113200,2022-07-18 03:00:00,BTC/USDT,21337.92,21355.21,21337.92,21355.21,0.07022361,1499.6399385081002
1658109600,2022-07-18 02:00:00,BTC/USDT,21089.56,21168.55,21089.56,21168.54,0.00581864,123.1721135856
1658106000,2022-07-18 01:00:00,BTC/USDT,20942.69,20942.70,20942.69,20942.70,0.00374157,78.35857803900001
1658102400,2022-07-18 00:00:00,BTC/USDT,20969.82,20969.82,20969.82,20969.82,0.00000000,0.0
1658098800,2022-07-17 23:00:00,BTC/USDT,20969.82,20969.82,20969.82,20969.82,0.00000000,0.0
1658095200,2022-07-17 22:00:00,BTC/USDT,20982.10,20982.11,20964.70,20969.82,0.00862839,180.9357851898
1658091600,2022-07-17 21:00:00,BTC/USDT,21000.00,21000.00,21000.00,21000.00,0.02817954,591.77034
1658088000,2022-07-17 20:00:00,BTC/USDT,21045.59,21045.59,21045.59,21045.59,0.00000000,0.0
1658084400,2022-07-17 19:00:00,BTC/USDT,21032.41,21045.59,21032.41,21045.59,0.07674948,1615.2380887932
1658080800,2022-07-17 18:00:00,BTC/USDT,20953.49,21018.63,20926.96,21018.63,0.28188112,5924.7549652656
1658077200,2022-07-17 17:00:00,BTC/USDT,21000.00,21000.00,20500.05,20910.35,0.30065820,6286.86819237
1658073600,2022-07-17 16:00:00,BTC/USDT,21172.81,21172.81,21172.81,21172.81,0.00000000,0.0
1658070000,2022-07-17 15:00:00,BTC/USDT,21194.67,21263.56,21172.81,21172.81,0.16889596,3576.0020708476004
1658066400,2022-07-17 14:00:00,BTC/USDT,21165.13,21219.26,21165.13,21219.26,0.00443412,94.08874515119999
1658062800,2022-07-17 13:00:00,BTC/USDT,21316.51,21323.77,21202.81,21204.70,0.51810024,10986.160159128
1658059200,2022-07-17 12:00:00,BTC/USDT,21452.17,21452.17,21452.17,21452.17,0.00146418,31.409838270599998
1658055600,2022-07-17 11:00:00,BTC/USDT,21345.13,21387.53,21345.13,21387.53,0.16646236,3560.2187183707997
1658052000,2022-07-17 10:00:00,BTC/USDT,21364.38,21364.38,21260.65,21260.65,1.10207362,23430.801509053003
1658048400,2022-07-17 09:00:00,BTC/USDT,21477.13,21477.13,21477.13,21477.13,0.01085526,233.13983020380002
1658044800,2022-07-17 08:00:00,BTC/USDT,21454.64,21459.55,21390.24,21390.24,0.09989360,2136.748078464
1658041200,2022-07-17 07:00:00,BTC/USDT,21533.32,21551.09,21471.16,21471.16,0.84916735,18232.608038626
1658037600,2022-07-17 06:00:00,BTC/USDT,21377.37,21377.37,21377.37,21377.37,0.09683485,2070.0744173445
1658034000,2022-07-17 05:00:00,BTC/USDT,21331.42,21331.42,21331.42,21331.42,0.01199557,255.88254180939998
1658030400,2022-07-17 04:00:00,BTC/USDT,21287.29,21287.29,21287.29,21287.29,0.01080047,229.9127370263
1658026800,2022-07-17 03:00:00,BTC/USDT,21298.08,21298.08,21298.08,21298.08,0.00231056,49.21049172480001
1658023200,2022-07-17 02:00:00,BTC/USDT,21283.48,21283.48,21283.48,21283.48,0.00000000,0.0
1658019600,2022-07-17 01:00:00,BTC/USDT,21283.48,21283.48,21283.48,21283.48,0.00000000,0.0
1658016000,2022-07-17 00:00:00,BTC/USDT,21283.47,21283.48,21283.47,21283.48,0.87694585,18664.459459558002
1658012400,2022-07-16 23:00:00,BTC/USDT,21266.02,21266.02,21266.01,21266.01,0.43737486,9301.2181465086
1658008800,2022-07-16 22:00:00,BTC/USDT,21284.45,21284.45,21284.45,21284.45,0.00111910,23.819427995
1658005200,2022-07-16 21:00:00,BTC/USDT,21226.89,21236.25,21226.89,21236.25,0.07111456,1510.2065747999998
1658001600,2022-07-16 20:00:00,BTC/USDT,20938.02,20938.02,20938.02,20938.02,0.00120178,25.1628936756
1657998000,2022-07-16 19:00:00,BTC/USDT,21281.55,21281.55,21281.55,21281.55,0.00000000,0.0
1657994400,2022-07-16 18:00:00,BTC/USDT,21319.89,21319.89,21280.85,21281.55,0.36294433,7724.0179061114995
1657990800,2022-07-16 17:00:00,BTC/USDT,21433.18,21529.50,21295.62,21295.62,1.09328933,23282.274121734597
1657987200,2022-07-16 16:00:00,BTC/USDT,21258.45,21401.26,21258.45,21401.26,0.23018067,4926.1563656441995
1657983600,2022-07-16 15:00:00,BTC/USDT,20760.76,20760.76,20760.76,20760.76,0.00000000,0.0
1657980000,2022-07-16 14:00:00,BTC/USDT,20837.99,20837.99,20760.76,20760.76,0.83060915,17244.077216954
1657976400,2022-07-16 13:00:00,BTC/USDT,20722.97,20774.09,20722.97,20774.09,0.96784521,20106.1034986089
1657972800,2022-07-16 12:00:00,BTC/USDT,20620.13,20620.13,20620.13,20620.13,0.00000000,0.0
1657969200,2022-07-16 11:00:00,BTC/USDT,20620.13,20620.13,20620.13,20620.13,0.00000000,0.0
1657965600,2022-07-16 10:00:00,BTC/USDT,20601.41,20629.20,20601.41,20620.13,0.92954794,19167.3993640322
1657962000,2022-07-16 09:00:00,BTC/USDT,20565.31,20565.31,20565.31,20565.31,0.00000000,0.0
1657958400,2022-07-16 08:00:00,BTC/USDT,20565.31,20565.31,20565.31,20565.31,0.00476100,97.91144091
1657954800,2022-07-16 07:00:00,BTC/USDT,20527.32,20527.32,20527.32,20527.32,0.00000000,0.0
1657951200,2022-07-16 06:00:00,BTC/USDT,20614.54,20614.54,20515.98,20527.32,0.12240786,2512.7053127351996
1657947600,2022-07-16 05:00:00,BTC/USDT,20740.35,20740.35,20740.35,20740.35,0.00000000,0.0
1657944000,2022-07-16 04:00:00,BTC/USDT,20740.35,20740.35,20740.35,20740.35,0.00000000,0.0
1657940400,2022-07-16 03:00:00,BTC/USDT,20739.72,20740.35,20739.72,20740.35,0.01236056,256.36234059599997
1657936800,2022-07-16 02:00:00,BTC/USDT,20739.72,20739.72,20739.72,20739.72,0.00000000,0.0
1657933200,2022-07-16 01:00:00,BTC/USDT,20739.72,20739.72,20739.72,20739.72,0.00000000,0.0
1657929600,2022-07-16 00:00:00,BTC/USDT,20739.72,20739.72,20739.72,20739.72,0.00221941,46.029941965199995
1657926000,2022-07-15 23:00:00,BTC/USDT,20975.50,20975.50,20975.50,20975.50,0.00000000,0.0
1657922400,2022-07-15 22:00:00,BTC/USDT,20975.50,20975.50,20975.50,20975.50,0.00063178,13.251901389999999
1657918800,2022-07-15 21:00:00,BTC/USDT,20950.00,20950.00,20950.00,20950.00,0.00000000,0.0
1657915200,2022-07-15 20:00:00,BTC/USDT,20950.00,20950.00,20950.00,20950.00,0.23247494,4870.349993
1657911600,2022-07-15 19:00:00,BTC/USDT,20941.04,21165.79,20941.04,21129.08,0.29707861,6276.997716978801
1657908000,2022-07-15 18:00:00,BTC/USDT,20940.45,21039.46,20940.45,21039.46,0.27247237,5732.6715297202
1657904400,2022-07-15 17:00:00,BTC/USDT,20807.27,20849.22,20807.27,20849.22,1.02248192,21317.9504961024
1657900800,2022-07-15 16:00:00,BTC/USDT,20778.43,20778.43,20671.78,20735.91,0.88115560,18271.563217596
1657897200,2022-07-15 15:00:00,BTC/USDT,20851.88,20877.04,20851.88,20877.04,0.01767749,369.05366582960005
1657893600,2022-07-15 14:00:00,BTC/USDT,20913.80,20928.74,20913.80,20928.74,0.15617984,3268.6472646016
1657890000,2022-07-15 13:00:00,BTC/USDT,20985.12,21008.72,20856.15,20875.15,0.31807556,6639.875026334
1657886400,2022-07-15 12:00:00,BTC/USDT,20777.67,20889.54,20777.67,20889.54,0.00735872,153.7202757888
1657882800,2022-07-15 11:00:00,BTC/USDT,20851.45,20851.45,20851.45,20851.45,0.11000000,2293.6595
1657879200,2022-07-15 10:00:00,BTC/USDT,20838.75,20881.77,20838.75,20881.77,0.09596428,2003.9040231756
1657875600,2022-07-15 09:00:00,BTC/USDT,20833.91,20833.91,20833.91,20833.91,0.03000000,625.0173
1657872000,2022-07-15 08:00:00,BTC/USDT,20885.01,21000.00,20885.00,21000.00,0.02557388,537.05148
1657868400,2022-07-15 07:00:00,BTC/USDT,20799.32,20799.32,20795.64,20795.64,0.50730793,10549.7930814252
1657864800,2022-07-15 06:00:00,BTC/USDT,20561.28,20561.28,20561.28,20561.28,0.00000000,0.0
1657861200,2022-07-15 05:00:00,BTC/USDT,20531.90,20561.28,20531.90,20561.28,0.00643430,132.29744390399998
1657857600,2022-07-15 04:00:00,BTC/USDT,20614.22,20621.36,20509.12,20509.12,0.09495018,1947.3446356415998
1657854000,2022-07-15 03:00:00,BTC/USDT,20478.40,20478.40,20478.40,20478.40,0.00000000,0.0
1657850400,2022-07-15 02:00:00,BTC/USDT,20796.22,20796.22,20478.40,20478.40,1.20612815,24699.574706960004
1657846800,2022-07-15 01:00:00,BTC/USDT,20575.35,20575.35,20575.35,20575.35,0.00000000,0.0
1657843200,2022-07-15 00:00:00,BTC/USDT,20580.84,20580.84,20575.35,20575.35,0.26239992,5398.970193972
1657839600,2022-07-14 23:00:00,BTC/USDT,20560.57,20560.57,20560.57,20560.57,0.00000000,0.0
1657836000,2022-07-14 22:00:00,BTC/USDT,20560.57,20560.57,20560.57,20560.57,0.00000000,0.0
1657832400,2022-07-14 21:00:00,BTC/USDT,20560.57,20560.57,20560.57,20560.57,0.00073052,15.0199075964
1657828800,2022-07-14 20:00:00,BTC/USDT,20670.00,20670.00,20645.00,20645.00,0.04810577,993.14362165
1657825200,2022-07-14 19:00:00,BTC/USDT,20814.35,20832.60,20814.35,20832.60,0.48175289,10036.165256213999
1657821600,2022-07-14 18:00:00,BTC/USDT,20728.96,20728.96,20659.50,20680.46,0.15783915,3264.186228009
1657818000,2022-07-14 17:00:00,BTC/USDT,20200.00,20520.17,20200.00,20520.17,1.32498546,27188.926886728197
1657814400,2022-07-14 16:00:00,BTC/USDT,20445.07,20445.07,20200.00,20200.00,9.88948334,199767.563468
1657810800,2022-07-14 15:00:00,BTC/USDT,20140.78,20364.24,20140.75,20355.00,1.24890461,25421.453336550003
1657807200,2022-07-14 14:00:00,BTC/USDT,19764.18,19915.37,19764.18,19915.37,0.00911570,181.54253830899998
1657803600,2022-07-14 13:00:00,BTC/USDT,19733.36,19788.57,19652.53,19780.10,0.12328753,2438.639672153
1657800000,2022-07-14 12:00:00,BTC/USDT,19696.30,19834.43,19661.97,19774.17,0.67633167,13373.8974189639
1657796400,2022-07-14 11:00:00,BTC/USDT,19739.05,19766.75,19696.19,19696.19,0.14346584,2825.7304431496
1657792800,2022-07-14 10:00:00,BTC/USDT,19787.00,19823.11,19754.17,19796.98,0.01480642,293.1224006116
1657789200,2022-07-14 09:00:00,BTC/USDT,19782.47,19852.23,19740.12,19852.23,0.49828330,9892.034676759
1657785600,2022-07-14 08:00:00,BTC/USDT,19937.65,19937.65,19768.84,19768.84,0.09465307,1871.1813963388001
1657782000,2022-07-14 07:00:00,BTC/USDT,19960.02,20003.17,19954.14,19981.76,0.45928174,9177.257501062399
1657778400,2022-07-14 06:00:00,BTC/USDT,20092.02,20092.02,19950.26,20015.24,0.59928261,11994.785266976402
1657774800,2022-07-14 05:00:00,BTC/USDT,20116.58,20207.36,20101.55,20101.55,0.15993452,3214.931750506
1657771200,2022-07-14 04:00:00,BTC/USDT,20222.81,20231.88,20080.09,20095.53,0.33946049,6821.6384606097
1657767600,2022-07-14 03:00:00,BTC/USDT,20325.19,20325.19,20220.93,20220.94,0.01051492,212.6215664248
1657764000,2022-07-14 02:00:00,BTC/USDT,20270.18,20302.69,20219.74,20257.51,0.01990734,403.2731391234
1657760400,2022-07-14 01:00:00,BTC/USDT,20314.39,20314.39,20242.72,20280.86,0.04911864,996.1682612303999
1657756800,2022-07-14 00:00:00,BTC/USDT,20208.45,20246.04,20208.45,20246.04,0.67950645,13757.314766958
1657753200,2022-07-13 23:00:00,BTC/USDT,19912.85,20315.08,19912.85,20240.28,1.19443472,24175.6931745216
1657749600,2022-07-13 22:00:00,BTC/USDT,19993.65,19994.29,19876.98,19914.16,1.02268189,20365.8507865624
1657746000,2022-07-13 21:00:00,BTC/USDT,19693.51,19920.70,19693.51,19920.70,0.32737930,6521.6248215099995
1657742400,2022-07-13 20:00:00,BTC/USDT,19659.29,19704.73,19617.28,19617.28,0.08532455,1673.8355882239998
1657738800,2022-07-13 19:00:00,BTC/USDT,19803.84,19803.84,19803.84,19803.84,0.00000000,0.0
1657735200,2022-07-13 18:00:00,BTC/USDT,19819.06,19819.06,19552.41,19803.84,3.03991696,60202.029089126394
1657731600,2022-07-13 17:00:00,BTC/USDT,19645.86,19947.21,19645.86,19870.92,2.67462950,53147.34882414
1657728000,2022-07-13 16:00:00,BTC/USDT,19444.75,19453.20,19444.75,19453.20,0.15122826,2941.873587432
1657724400,2022-07-13 15:00:00,BTC/USDT,19620.56,19620.56,19491.34,19491.34,0.00929054,181.0850739236
1657720800,2022-07-13 14:00:00,BTC/USDT,19284.05,19632.96,19284.05,19632.96,0.34663525,6805.47599784
1657717200,2022-07-13 13:00:00,BTC/USDT,19172.30,19279.72,18800.01,19247.81,1.48208585,28526.9068444885
1657713600,2022-07-13 12:00:00,BTC/USDT,19995.46,19995.46,19154.80,19154.80,0.50874660,9744.939373680001
1657710000,2022-07-13 11:00:00,BTC/USDT,19768.85,19768.85,19768.85,19768.85,0.00000000,0.0
1657706400,2022-07-13 10:00:00,BTC/USDT,19768.86,19768.86,19768.85,19768.85,0.17723060,3503.6451468099995
1657702800,2022-07-13 09:00:00,BTC/USDT,19827.21,19832.18,19772.00,19776.68,0.47904523,9473.9242192364
1657699200,2022-07-13 08:00:00,BTC/USDT,19736.89,19736.89,19686.25,19686.25,0.00315489,62.107953262500004
1657695600,2022-07-13 07:00:00,BTC/USDT,19508.89,19689.83,19508.89,19689.83,0.34319710,6757.4925554930005
1657692000,2022-07-13 06:00:00,BTC/USDT,19493.56,19499.11,19493.56,19499.11,0.37457813,7303.940160464301
1657688400,2022-07-13 05:00:00,BTC/USDT,19441.47,19441.47,19441.47,19441.47,0.00000000,0.0
1657684800,2022-07-13 04:00:00,BTC/USDT,19509.09,19509.10,19441.47,19441.47,0.15836412,3078.8312880564004
1657681200,2022-07-13 03:00:00,BTC/USDT,19523.97,19523.97,19523.97,19523.97,0.00000000,0.0
1657677600,2022-07-13 02:00:00,BTC/USDT,19518.91,19523.97,19518.91,19523.97,0.47989954,9369.544221973802
1657674000,2022-07-13 01:00:00,BTC/USDT,19406.51,19413.27,19406.51,19413.27,0.86782989,16847.4159686403
1657670400,2022-07-13 00:00:00,BTC/USDT,19478.18,19478.18,19478.18,19478.18,0.00000000,0.0
1657666800,2022-07-12 23:00:00,BTC/USDT,19478.18,19478.18,19478.18,19478.18,0.00000000,0.0
1657663200,2022-07-12 22:00:00,BTC/USDT,19478.18,19478.18,19478.18,19478.18,0.00000000,0.0
1657659600,2022-07-12 21:00:00,BTC/USDT,19478.18,19478.18,19478.18,19478.18,0.01432387,279.0029181566
